,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
0,Buin,-33.7427629,-70.748651,Buin Centro,12.0,RM
1,Calera de Tango,-33.63026,-70.75037,Almendros,10.0,RM
2,Calera de Tango,-33.64388888888889,-70.83833333333332,Condominio SCdL,8.5,RM
3,Cerrillos,-33.5071009,-70.708747,Rocío,9.0,RM
4,Cerro Navia,-33.417376,-70.75786,Harry,10.5,RM
5,Colina,-33.2539999,-70.6294618,Piedraroja,17.0,RM
6,Colina,-33.235,-70.673333,Chicureo,8.0,RM
7,Colina,-33.307339,-70.660102,Chamisero,7.4,RM
8,Conchalí,-33.38773,-70.65886,Conchalí 1,9.0,RM
9,Conchalí,-33.375257,-70.680028,Astrocolón,6.0,RM
10,El Monte,-33.68048,-70.998302,Coipocho,13.5,RM
11,Estación Central,-33.4710478,-70.7198398,Jorge VI,11.0,RM
12,Isla de Maipo,-33.704432,-70.89853,Granortu,8.5,RM
13,La Cisterna,-33.527854,-70.669636,Nueva España,10.5,RM
14,La Cruz,-32.8508333,-71.223333,Campanario La Cruz,25.0,V-R
15,La Florida,-33.51899,-70.52299,Alto Macul,16.0,RM
16,La Florida,-33.53493,-70.57879,Costa Rica,14.0,RM
17,La Florida,-33.5387504,-70.58643,MDM,13.0,RM
18,La Florida,-33.566723,-70.592142,Guacolda,13.0,RM
19,La Florida,-33.5202,-70.5665,Colegio Santa Irene,12.5,RM
20,La Florida,-33.529856,-70.587167,El Limón,7.0,RM
21,La Florida ,-33.5260817,-70.5245883,Lo Cañas,15.5,RM
22,La Reina,-33.4479073,-70.5454391,Zapiola,15.5,RM
23,La Reina,-33.459283,-70.56545,FG6189,15.0,RM
24,La Reina,-33.44535,-70.54923,PBurchard,14.0,RM
25,La Reina,-33.45683,-70.52308,Luciernaga,14.0,RM
26,La Reina,-33.45751,-70.56021,Yeye,13.5,RM
27,La Reina,-33.434636,-70.522047,Petricor,13.0,RM
28,La Reina,-33.432775,-70.51780555555555,Parque Aguas de Ramón,12.5,RM
29,La Reina,-33.435005,-70.529998,HelsbyMate,11.0,RM
30,Lampa,-33.255169,-70.881025,Lampa_Rural,6.0,RM
31,Las Condes,-33.42053,-70.5582,Salvador,19.0,RM
32,Las Condes,-33.41812,-70.5747,MPM-1,16.0,RM
33,Las Condes,-33.40635,-70.51399,FECHITA,14.5,RM
34,Las Condes,-33.41069,-70.51004,Marley,14.0,RM
35,Las Condes,-33.426634,-70.587151,Teruel,14.0,RM
36,Las Condes,-33.37354,-70.5041,La Posada MK,14.0,RM
37,Las Condes,-33.41068,-70.51288,Boldo,14.0,RM
38,Las Condes,-33.4249222,-70.5821583,Cristobaldlm,13.5,RM
39,Las Condes,-33.39729444444444,-70.53663888888889,Calán - DGF,13.2,RM
40,Las Condes,-33.379558,-70.519431,Huerta_JLG,13.0,RM
41,Las Condes,-33.405679,-70.55212,pluv_lcbv,13.0,RM
42,Lo Barnechea,-33.356717,-70.479844,Arrayán - Estero,16.0,RM
43,Lo Barnechea,-33.342583,-70.47025,POMcI,16.0,RM
44,Lo Barnechea,-33.3497222222222,-70.5405555555556,Santa Blanca,15.9,RM
45,Lo Barnechea,-33.330798,-70.5139946,LoBarnechea17,15.0,RM
46,Lo Barnechea,-33.363563,-70.496013,San Enrique,15.0,RM
47,Lo Barnechea,-33.346539,-70.527303,Lilo,13.0,RM
48,Lo Barnechea,-33.359998,-70.476821,Las tres hermanas,12.5,RM
49,Lo Barnechea,-33.3439,-70.4705,Arrayán,11.0,RM
50,Lo Espejo,-33.514491,-70.694431,Loespuno,10.0,RM
51,Lo Espejo,-33.51708,-70.6801,ClaraEstrella,9.0,RM
52,Macul,33.4875,70.5981,GFA,14.0,RM
53,Maipu,-33.512062,-70.769442,Maipu_Templo,13.0,RM
54,Maipú,-33.52718,-70.77573,Pepe Carter,9.0,RM
55,Navidad,-34.0597,-71.8955,Pumatumán,25.0,VI-R
56,Navidad,-34.0069,-71.8225,RAB REM,18.0,VI-R
57,Ñuñoa,-33.4399552,-70.5770178,TOMACHO,14.0,RM
58,Ñuñoa,-33.445999,-70.588186,Pedro_Torres,14.0,RM
59,Ñuñoa,-33.4503,-70.5821,Gorostiaga,14.0,RM
60,Ñuñoa,-33.4624675,-70.6271803,Tomás,14.0,RM
61,Ñuñoa,-33.445253,-70.585837,Parque Pucará,13.0,V-R
62,Ñuñoa,-33.456043,-70.598147,Morgana,12.5,RM
63,Ñuñoa,-33.4609,-70.594277,Johow,12.0,RM
64,Olmue,-32.99055555555556,-71.18027777777779,Colibrí,16.5,V-R
65,Padre Hurtado,-33.562211,-70.885686,Aromito,11.0,RM
66,Paine,-33.820417,-70.741041,Probeta,9.5,RM
67,Pedro Aguirre Cerda,-33.4917,-70.675,Abranquil,9.0,RM
68,Peñaflor,-33.6044444,-70.8980556,BATA,12.5,RM
69,Peñalolén,-33.4893921,-70.541795,Puyehue,30.0,RM
70,Peñalolén,-33.464228,-70.510042,Parque Cantalao,17.0,RM
71,Peñalolén,-33.504061,-70.529608,Jorge las Pircas,16.0,RM
72,Peñalolén,-33.5005704,-70.535267,Pirquera,15.0,RM
73,Peñalolén,-33.488425,-70.5301222,Com Eco Peñalolén,14.2,RM
74,Peñalolén,-33.4784758,-70.5516726,peñamex,13.0,RM
75,Peñalolén,-33.487568,-70.574487,Ciudadana,12.5,RM
76,Pirque,-33.626029,-70.536201,ApoloPirque,16.0,RM
77,Providencia,-33.43551,-70.586153,El Belloto,15.0,RM
78,Providencia,-33.4373,-70.6278,GeneralSalvo,15.0,RM
79,Providencia,-33.436461,-70.620565,Ministro,12.0,RM
80,Providencia,-33.4392,-70.6203,Providencia,11.0,RM
81,Pudahuel,-33.457359,-70.819123,Geol327,7.5,RM
82,Pudahuel,-33.457778,-70.756944,Auquinco,7.0,RM
83,Pudahuel,-33.454455,-70.85234,MIGIOMI,6.8,RM
84,Puente Alto,-33.601355,-70.515257,Vizcachas,15.2,RM
85,Puente Alto,-33.56369,-70.57959,Scarleth,15.0,RM
86,Puente Alto,-33.57219,-70.5778,Nemesio Vicuña,13.5,RM
87,Puente Alto,-33.59039,-70.5734443,César3,13.0,RM
88,Quilicura,-33.35935,-70.72336,Mawün,7.0,RM
89,San Bernardo,-33.612675,-70.72276,Hueñimalal,10.0,RM
90,San Bernardo,-33.592121,-70.707756,Saitama,8.0,RM
91,San José de Maipo,-33.5783328,-70.451299,El Canelo,27.0,RM
92,San José de Maipo,-33.822472,-70.224139,Puente El Cristo,25.0,RM
93,San José de Maipo,-33.587699,-70.470749,Las Vertientes 1,24.0,RM
94,San José de Maipo,-33.576059,-70.43879,RodrigoF,22.0,RM
95,San José de Maipo,-33.59083,-70.48583,La Obra DGF,21.8,RM
96,San José de Maipo,-33.762359,-70.279106,El Ingenio,21.0,RM
