,Comuna,Latitud,Longitud,Alias,Precipitacion,Grupo
0,Buin,-33.7427629,-70.748651,Buin Centro,8.0,RM
1,Calera de Tango,-33.64388888888889,-70.83833333333332,Condominio SCdL,6.0,RM
2,Calera de Tango,-33.63026,-70.75037,Almendros,5.0,RM
3,Cerrillos,-33.5071009,-70.708747,Rocío,6.0,RM
4,Cerro Navia,-33.417376,-70.75786,Harry,4.0,RM
5,Colina,-33.307339,-70.660102,Chamisero,10.6,RM
6,Colina,-33.2626,-70.6419115,Cazuela,10.0,RM
7,Colina,-33.2539999,-70.6294618,Piedraroja,10.0,RM
8,Conchalí,-33.38773,-70.65886,Conchalí 1,12.0,RM
9,Huechuraba,-33.347483,-70.663776,Los Guindos,10.0,RM
10,La Cisterna,-33.527854,-70.669636,Nueva España,8.0,RM
11,La Cisterna ,-33.52583,-70.667812,San Simón,10.0,RM
12,La Cruz,-32.8508333,-71.223333,Campanario La Cruz,4.0,VR
13,La Florida,-33.51899,-70.52299,Alto Macul,14.0,RM
14,La Florida,-33.521069,-70.527356,Vista_cordillera,13.0,RM
15,La Florida,-33.53039167,-70.56961667,Casa_Sary,11.0,RM
16,La Florida,-33.53132,-70.56046,Bougainvillea,11.0,RM
17,La Florida,-33.5387504,-70.58643,MDM,8.0,RM
18,La Florida,-33.566723,-70.592142,Guacolda,8.0,RM
19,La Florida ,-33.5260817,-70.5245883,Lo Cañas,14.9,RM
20,La Reina,-33.434636,-70.522047,Petricor,18.5,RM
21,La Reina,-33.43648,-70.54493,asilvam,16.9,RM
22,La Reina,-33.4479073,-70.5454391,Zapiola,16.0,RM
23,La Reina,-33.44535,-70.54923,PBurchard,15.0,RM
24,La Reina,-33.459283,-70.56545,FG6189,15.0,RM
25,La Reina,-33.44194,-70.56306,Tadeo,10.0,RM
26,La Reina,-33.4325123,-70.5797009,thequeen,9.0,RM
27,Lampa,-33.32,-70.75,Valle Grande,6.0,RM
28,Lampa,-33.255169,-70.881025,Lampa_Rural,4.0,RM
29,Las Condes,-33.39729444444444,-70.53663888888889,Calán - DGF,20.0,RM
30,Las Condes,-33.40635,-70.51399,FECHITA,20.0,RM
31,Las Condes,-33.405679,-70.55212,pluv_lcbv,20.0,RM
32,Las Condes,-33.41069,-70.51004,Marley,17.0,RM
33,Las Condes,-33.41068,-70.51288,Boldo,17.0,RM
34,Las Condes,-33.423889,-70.557545,Dreal,15.0,RM
35,Las Condes,-33.4249222,-70.5821583,Cristobaldlm,14.0,RM
36,Las Condes,-33.379558,-70.519431,Huerta_JLG,13.0,RM
37,Las Condes,-33.37354,-70.5041,La Posada MK,13.0,RM
38,Lo Barnechea,-33.342583,-70.47025,POMcI,22.0,RM
39,Lo Barnechea,-33.359998,-70.476821,Las tres hermanas,20.0,RM
40,Lo Barnechea,-33.3297222,-70.5038889,JPMG,18.7,RM
41,Lo Barnechea,-33.3497222222222,-70.5405555555556,Santa Blanca,16.1,RM
42,Lo Barnechea,-33.363563,-70.496013,San Enrique,16.0,RM
43,Lo Barnechea,-33.356717,-70.479844,Arrayán - Estero,15.0,RM
44,Lo Barnechea,-33.332691,-70.524816,Panorámica,12.0,RM
45,Lo Espejo,-33.51708,-70.6801,ClaraEstrella,8.0,RM
46,Maipú,-33.52718,-70.77573,Pepe Carter,4.0,RM
47,Melipilla,-33.5761125,-71.0873969,AgricHarrison,3.5,RM
48,Ñuñoa,-33.4399552,-70.5770178,TOMACHO,14.0,VR
49,Ñuñoa,-33.445999,-70.588186,Pedro_Torres,11.5,RM
50,ñuñoa,-33.449216,-70.606639,sucre- PdV,11.0,RM
51,Ñuñoa,-33.456043,-70.598147,Morgana,9.0,RM
52,Ñuñoa,-33.4624675,-70.6271803,Tomás,9.0,RM
53,Olmue,-32.99055555555556,-71.18027777777779,Colibrí,1.8,RM
